,game,model,experiment,episode,metric,value
23,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_3,Parsed Request Count,35.0
24,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_3,Violated Request Count,0.0
25,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_3,Request Success Ratio,1.0
26,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Middle-Accuracy,0.6
27,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Accuracy,0.5
28,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Kappa,0.0
29,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Truncated Kappa,0.0
30,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Slot-Filling-Accuracy,1.0
31,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Main Score,0.0
32,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Aborted,0.0
33,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Lose,1.0
34,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Success,0.0
35,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Request Count,35.0
36,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Parsed Request Count,35.0
37,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Violated Request Count,0.0
38,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_8,Request Success Ratio,1.0
39,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Middle-Accuracy,0.6
40,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Accuracy,0.5333333333333333
41,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Kappa,0.06666666666666665
42,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Truncated Kappa,0.06666666666666665
43,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Slot-Filling-Accuracy,1.0
44,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Main Score,12.499999999999996
45,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Aborted,0.0
46,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Lose,1.0
47,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Success,0.0
48,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Request Count,35.0
49,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Parsed Request Count,35.0
50,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Violated Request Count,0.0
51,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_2,Request Success Ratio,1.0
52,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Middle-Accuracy,0.6
53,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Accuracy,0.5333333333333333
54,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Kappa,0.06666666666666665
55,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Truncated Kappa,0.06666666666666665
56,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Slot-Filling-Accuracy,0.8
57,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Main Score,12.307692307692305
58,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Aborted,0.0
59,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Lose,1.0
60,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Success,0.0
61,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Request Count,35.0
62,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Parsed Request Count,35.0
63,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Violated Request Count,0.0
64,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_5,Request Success Ratio,1.0
65,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Middle-Accuracy,0.6
66,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Accuracy,0.5
67,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Kappa,0.0
68,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Truncated Kappa,0.0
69,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Slot-Filling-Accuracy,1.0
70,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Main Score,0.0
71,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Aborted,0.0
72,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Lose,1.0
73,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Success,0.0
74,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Request Count,35.0
75,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Parsed Request Count,35.0
76,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Violated Request Count,0.0
77,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_9,Request Success Ratio,1.0
78,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Middle-Accuracy,0.6
79,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Accuracy,0.5
80,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Kappa,0.0
81,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Truncated Kappa,0.0
82,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Slot-Filling-Accuracy,1.0
83,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Main Score,0.0
84,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Aborted,0.0
85,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Lose,1.0
86,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Success,0.0
87,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Request Count,35.0
88,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Parsed Request Count,35.0
89,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Violated Request Count,0.0
90,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_7,Request Success Ratio,1.0
91,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Middle-Accuracy,0.8
92,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Accuracy,0.6333333333333333
93,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Kappa,0.2666666666666667
94,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Truncated Kappa,0.2666666666666667
95,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Slot-Filling-Accuracy,1.0
96,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Main Score,42.10526315789475
97,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Aborted,0.0
98,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Lose,1.0
99,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Success,0.0
100,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Request Count,35.0
101,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Parsed Request Count,35.0
102,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Violated Request Count,0.0
103,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_1,Request Success Ratio,1.0
104,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Middle-Accuracy,0.8
105,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Accuracy,0.5333333333333333
106,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Kappa,0.06666666666666665
107,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Truncated Kappa,0.06666666666666665
108,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Slot-Filling-Accuracy,1.0
109,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Main Score,12.499999999999996
110,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Aborted,0.0
111,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Lose,1.0
112,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Success,0.0
113,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Request Count,35.0
114,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Parsed Request Count,35.0
115,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Violated Request Count,0.0
116,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_6,Request Success Ratio,1.0
117,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Middle-Accuracy,0.6
118,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Accuracy,0.6333333333333333
119,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Kappa,0.2666666666666667
120,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Truncated Kappa,0.2666666666666667
121,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Slot-Filling-Accuracy,1.0
122,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Main Score,42.10526315789475
123,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Aborted,0.0
124,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Lose,1.0
125,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Success,0.0
126,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Request Count,35.0
127,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Parsed Request Count,35.0
128,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Violated Request Count,0.0
129,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,1_job-interview,episode_0,Request Success Ratio,1.0
130,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Middle-Accuracy,0.8
131,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Accuracy,0.7666666666666667
132,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Kappa,0.5333333333333333
133,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Truncated Kappa,0.5333333333333333
134,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Slot-Filling-Accuracy,1.0
135,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Main Score,69.56521739130436
136,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Aborted,0.0
137,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Lose,1.0
138,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Success,0.0
139,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Request Count,35.0
140,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Parsed Request Count,35.0
141,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Violated Request Count,0.0
142,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_4,Request Success Ratio,1.0
143,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Middle-Accuracy,0.8
144,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Accuracy,0.6333333333333333
145,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Kappa,0.2666666666666667
146,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Truncated Kappa,0.2666666666666667
147,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Slot-Filling-Accuracy,1.0
148,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Main Score,42.10526315789475
149,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Aborted,0.0
150,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Lose,1.0
151,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Success,0.0
152,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Request Count,35.0
153,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Parsed Request Count,35.0
154,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Violated Request Count,0.0
155,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_3,Request Success Ratio,1.0
156,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Accuracy,
157,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Kappa,
158,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Truncated Kappa,
159,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Slot-Filling-Accuracy,
160,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Main Score,
161,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Aborted,1.0
162,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Lose,0.0
163,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Success,0.0
164,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Request Count,6.0
165,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Parsed Request Count,5.0
166,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Violated Request Count,1.0
167,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_8,Request Success Ratio,0.8333333333333334
168,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_2,Middle-Accuracy,1.0
169,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_2,Accuracy,0.8
170,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_2,Kappa,0.6
171,privateshared,llama3.1-sft-e1-_E1_D70001-t0.0--llama3.1-sft-e1-_E1_D70001-t0.0,2_restaurant,episode_2,Truncated Kappa,0.6
