game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target
privateshared,v1.0,3,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_3,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Antipasti\nDRINK: Champagne\nMAIN-DISH: Burrito bowl\nDESSERT: Crème brûlée\nSALAD: Tomato salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a tomato salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like to order appetizers?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the Antipasti."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What can I bring you for the main dish?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'll have the Burrito bowl for my main dish."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Have you told the waiter what you want as appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  If I asked the waiter what you want to drink, would he know the answer? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know your preference for the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter about your preference for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your preference for salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Antipasti', 'drink': 'Champagne', 'main-dish': 'Burrito bowl', 'dessert': 'Crème brûlée', 'salad': 'Tomato salad'}"
privateshared,v1.0,3,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_3,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Antipasti\nDRINK: Champagne\nMAIN-DISH: Burrito bowl\nDESSERT: Crème brûlée\nSALAD: Tomato salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a tomato salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like to order appetizers?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the Antipasti."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What can I bring you for the main dish?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'll have the Burrito bowl for my main dish."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Any beverages?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a glass of Champagne."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Does the waiter already know your preference for appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  If I asked the waiter what you want to drink, would he know the answer? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know your preference for the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter about your preference for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Has the waiter been informed about your choice for a salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Antipasti', 'drink': 'Champagne', 'main-dish': 'Burrito bowl', 'dessert': 'Crème brûlée', 'salad': 'Tomato salad'}"
privateshared,v1.0,3,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_3,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Antipasti\nDRINK: Champagne\nMAIN-DISH: Burrito bowl\nDESSERT: Crème brûlée\nSALAD: Tomato salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a tomato salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like to order appetizers?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the Antipasti."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What can I bring you for the main dish?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'll have the Burrito bowl for my main dish."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Any beverages?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a glass of Champagne."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Anything sweet after the meal?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the Crème brûlée for dessert."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter what appetizers you wish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  If I asked the waiter what you want to drink, would he know the answer? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you ordered the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes, I have ordered the main dish.', 'type': 'probe answer'}, {'role': 'user', 'content': ""ME:  If I asked the waiter what you'd like for dessert, would he know the answer? Please answer yes or no."", 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your preference for salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Antipasti', 'drink': 'Champagne', 'main-dish': 'Burrito bowl', 'dessert': 'Crème brûlée', 'salad': 'Tomato salad'}"
privateshared,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_4,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Ginger ale\nMAIN-DISH: Pizza\nDESSERT: Waffles\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nME:  Have you told the waiter what you want as appetizers? Please answer yes or no."", 'type': 'send message'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  If I asked the waiter what you want to drink, would he know the answer? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter about what you want as main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Has the waiter asked about your choice for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you already ordered salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Ginger ale', 'main-dish': 'Pizza', 'dessert': 'Waffles', 'salad': 'Rocket salad'}"
privateshared,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_4,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Ginger ale\nMAIN-DISH: Pizza\nDESSERT: Waffles\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a rocket salad."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter what appetizers you wish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  If I asked the waiter what you want to drink, would he know the answer? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you ordered the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Has the waiter asked about your choice for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know what salad you want? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Ginger ale', 'main-dish': 'Pizza', 'dessert': 'Waffles', 'salad': 'Rocket salad'}"
privateshared,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_4,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Ginger ale\nMAIN-DISH: Pizza\nDESSERT: Waffles\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a rocket salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like anything for dessert?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the waffles for dessert."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of what you chose for appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Has the waiter been informed about your choice for drinks? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your choice for the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know what you want for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your preference for salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Ginger ale', 'main-dish': 'Pizza', 'dessert': 'Waffles', 'salad': 'Rocket salad'}"
privateshared,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_4,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Ginger ale\nMAIN-DISH: Pizza\nDESSERT: Waffles\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a rocket salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like anything for dessert?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the waffles for dessert."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What are you drinking today?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'll have a ginger ale, please."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter what appetizers you wish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you told the waiter what is your preference for beverages? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes, I have.', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your choice for the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know what you want for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your preference for salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Ginger ale', 'main-dish': 'Pizza', 'dessert': 'Waffles', 'salad': 'Rocket salad'}"
privateshared,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_4,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Ginger ale\nMAIN-DISH: Pizza\nDESSERT: Waffles\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a rocket salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like anything for dessert?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the waffles for dessert."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What are you drinking today?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'll have a ginger ale, please."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What would you like as appetizers?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'd like some garlic bread for my appetizer."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Does the waiter already know your preference for appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you told the waiter what is your preference for beverages? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes, I have.', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Do you believe the waiter knows what to bring you for the main part of the meal? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you informed the waiter about your preference for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes, I have.', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your preference for salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Ginger ale', 'main-dish': 'Pizza', 'dessert': 'Waffles', 'salad': 'Rocket salad'}"
privateshared,v1.0,4,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_4,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Ginger ale\nMAIN-DISH: Pizza\nDESSERT: Waffles\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Salads?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'd like a rocket salad."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: Would you like anything for dessert?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the waffles for dessert."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What are you drinking today?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'll have a ginger ale, please."", 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What would you like as appetizers?', 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: I'd like some garlic bread for my appetizer."", 'type': 'get message'}, {'role': 'user', 'content': ""WAITER: Have you decided what you'd like as the main meal?"", 'type': 'send message'}, {'role': 'assistant', 'content': ""ANSWER: Yes, I'll have the pizza for my main meal."", 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Does the waiter already know your preference for appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Has the waiter been informed about your choice for drinks? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you ordered the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes, I have ordered the main dish.', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you ordered dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes, I have ordered dessert.', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Can the waiter already know what salad you are ordering? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Ginger ale', 'main-dish': 'Pizza', 'dessert': 'Waffles', 'salad': 'Rocket salad'}"
privateshared,v1.0,5,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_5,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Soda\nMAIN-DISH: Lentil soup\nDESSERT: Ice cream\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nME:  Have you informed the waiter what appetizers you wish? Please answer yes or no."", 'type': 'send message'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Do you think the waiter is aware of what you will drink? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Do you believe the waiter knows what to bring you for the main part of the meal? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': ""ME:  If I asked the waiter what you'd like for dessert, would he know the answer? Please answer yes or no."", 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of your preference for salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Soda', 'main-dish': 'Lentil soup', 'dessert': 'Ice cream', 'salad': 'Rocket salad'}"
privateshared,v1.0,5,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_5,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Soda\nMAIN-DISH: Lentil soup\nDESSERT: Ice cream\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Would you like to order dessert?"", 'type': 'send message'}, {'role': 'assistant', 'content': 'ANSWER: Yes, I would like ice cream for dessert.', 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Is the waiter aware of what you chose for appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  If I asked the waiter what you want to drink, would he know the answer? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you ordered the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know what you want for dessert? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Has the waiter been informed about your choice for a salad? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Soda', 'main-dish': 'Lentil soup', 'dessert': 'Ice cream', 'salad': 'Rocket salad'}"
privateshared,v1.0,5,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_restaurant,episode_5,0,0,1,"[{'role': 'user', 'content': ""You are a customer in a restaurant. Here is a description of what you'd like to order:\n\nWHAT: Restaurant\nAPPETIZER: Garlic bread\nDRINK: Soda\nMAIN-DISH: Lentil soup\nDESSERT: Ice cream\nSALAD: Rocket salad\n\nThe waiter does not know about it yet. \n\nQuestions from the waiter will start with WAITER. Please reply in the form: ANSWER: <some text>\n\nI will also ask you questions. These questions will start with ME: . Please answer these questions with: ASIDE: <some text>\n\nImportant: Give short, direct answers!\n\nLet us start.\n\nWAITER: Would you like to order dessert?"", 'type': 'send message'}, {'role': 'assistant', 'content': 'ANSWER: Yes, I would like ice cream for dessert.', 'type': 'get message'}, {'role': 'user', 'content': 'WAITER: What is your choice for the main dish?', 'type': 'send message'}, {'role': 'assistant', 'content': 'ANSWER: I would like the lentil soup as my main dish.', 'type': 'get message'}, {'role': 'user', 'content': 'ME:  Have you told the waiter what you want as appetizers? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know what you want to drink? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Have you ordered the main dish? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': ""ME:  If I asked the waiter what you'd like for dessert, would he know the answer? Please answer yes or no."", 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: Yes', 'type': 'probe answer'}, {'role': 'user', 'content': 'ME:  Does the waiter know what salad you want? Please answer yes or no.', 'type': 'probe question'}, {'role': 'assistant', 'content': 'ASIDE: No', 'type': 'probe answer'}]","{'appetizer': 'Garlic bread', 'drink': 'Soda', 'main-dish': 'Lentil soup', 'dessert': 'Ice cream', 'salad': 'Rocket salad'}"
